"Game:"
"stir chowder","STIR_SOUP","FAIL","Found command: ""stir chowder"" >> STIR_MILK >>> Found command: ""yes"" >> Intent not understood."
"stir pottage","STIR_SOUP","FAIL","Found command: ""stir pottage"" >> STIR_MILK >>> Found command: ""yes"" >> Intent not understood."
"stir soup with spoon","STIR_SOUP_SPOON","PASS",""
"stir soup with cutlery","STIR_SOUP_SPOON","PASS",""
"stir soup with utensil","STIR_SOUP_SPOON","PASS",""
"stir soup with tablespoon","STIR_SOUP_SPOON","PASS",""
"stir soup with teaspoon","STIR_SOUP_SPOON","PASS",""
"stir soup with soupspoon","STIR_SOUP_SPOON","PASS",""
"blend chowder using soupspoon","STIR_SOUP_SPOON","FAIL","Found command: ""blend chowder using soupspoon"" >> Intent not understood. >> Did you mean, ""stir milk with spoon""? (yes/no) >>>  >> STIR_MILK_SPOON"
"pour buttermilk","POUR_MILK","PASS",""
"discharge milk","POUR_MILK","FAIL","Found command: ""discharge milk"" >> SERVE_MILK >>> Found command: ""yes"" >> Intent not understood."
"present eggs","SERVE_EGG","FAIL","Found command: ""present eggs"" >> Intent not understood. >> Did you mean, ""make egg""? (yes/no) >>>  >> MAKE_EGG"
"deliver soup","SERVE_SOUP","PASS",""
"Time per test","11.233 ms"
"Score:","63.33%"
""
""
"Final Results:"
"Time per test","15.313 ms"
"Score:","71.08%"
