"Game:"
"heat egg","BOIL_EGG","FAIL","Found command: ""heat egg"" >> MAKE_EGG >>> Found command: ""yes"" >> Intent not understood."
"boil soup with cooker","BOIL_SOUP_COOKER","PASS",""
"boil soup with boiler","BOIL_SOUP_COOKER","FAIL","Found command: ""boil soup with boiler"" >> You cannot boil with that. Ignoring... >> Intent not understood. >> Did you mean, ""boil soup with egg""? (yes/no) >>>  >> BOIL_SOUP"
"boil soup with stove","BOIL_SOUP_COOKER","FAIL","Found command: ""boil soup with stove"" >> You cannot boil with that. Ignoring... >> Intent not understood. >> Did you mean, ""boil soup with egg""? (yes/no) >>>  >> BOIL_SOUP"
"heat pottage with stove","BOIL_SOUP_COOKER","FAIL","Found command: ""heat pottage with stove"" >> Intent not understood. >> Did you mean, ""make with egg""? (yes/no) >>>  >> ERROR"
"stir soup","STIR_SOUP","PASS",""
"mix soup","STIR_SOUP","FAIL","Found command: ""mix soup"" >> MAKE_SOUP >>> Found command: ""yes"" >> Intent not understood."
"blend soup","STIR_SOUP","PASS",""
"stir chowder","STIR_SOUP","FAIL","Found command: ""stir chowder"" >> STIR >>> Found command: ""yes"" >> Intent not understood."
"stir pottage","STIR_SOUP","FAIL","Found command: ""stir pottage"" >> STIR >>> Found command: ""yes"" >> Intent not understood."
"stir soup with spoon","STIR_SOUP_SPOON","PASS",""
"stir soup with cutlery","STIR_SOUP_SPOON","FAIL","Found command: ""stir soup with cutlery"" >> You cannot stir with that. Ignoring... >> Intent not understood. >> Did you mean, ""stir soup with egg""? (yes/no) >>>  >> STIR_SOUP"
"stir soup with utensil","STIR_SOUP_SPOON","FAIL","Found command: ""stir soup with utensil"" >> You cannot stir with that. Ignoring... >> Intent not understood. >> Did you mean, ""stir soup with egg""? (yes/no) >>>  >> STIR_SOUP"
"stir soup with tablespoon","STIR_SOUP_SPOON","PASS",""
"stir soup with teaspoon","STIR_SOUP_SPOON","PASS",""
"stir soup with soupspoon","STIR_SOUP_SPOON","FAIL","Found command: ""stir soup with soupspoon"" >> You cannot stir with that. Ignoring... >> Intent not understood. >> Did you mean, ""stir soup with egg""? (yes/no) >>>  >> STIR_SOUP"
"blend chowder using soupspoon","STIR_SOUP_SPOON","FAIL","Found command: ""blend chowder using soupspoon"" >> You cannot stir with that. Ignoring... >> Intent not understood. >> Did you mean, ""stir with egg""? (yes/no) >>>  >> STIR"
"pour buttermilk","POUR_MILK","FAIL","Found command: ""pour buttermilk"" >> POUR >>> Found command: ""yes"" >> Intent not understood."
"discharge milk","POUR_MILK","FAIL","Found command: ""discharge milk"" >> MAKE_MILK >>> Found command: ""yes"" >> Intent not understood."
"present eggs","SERVE_EGG","FAIL","Found command: ""present eggs"" >> Intent not understood. >> Did you mean, ""pour egg""? (yes/no) >>>  >> POUR_EGG"
"deliver soup","SERVE_SOUP","FAIL","Found command: ""deliver soup"" >> MAKE_SOUP >>> Found command: ""yes"" >> Intent not understood."
"Time per test","24.367 ms"
"Score:","43.33%"
""
""
"Final Results:"
"Time per test","26.361 ms"
"Score:","50.60%"
